COUNTRY,SKU,Retail price,Currency,Compliance,Sellability
RO,KP0422016025007,0.00,EUR,No,No
RO,KP0422016025402,0.00,EUR,No,No
RO,KP0422016025403,0.00,EUR,No,No
RO,KP0422016025404,0.00,EUR,No,No
RO,KP0422016025405,0.00,EUR,No,No
RO,KP0422016025406,0.00,EUR,No,No
RO,KP0422016025407,0.00,EUR,No,No
RO,KP0422016025408,0.00,EUR,No,No
RO,KP0422016025409,0.00,EUR,No,No
RO,KP0422016025424,0.00,EUR,No,No
RO,KP0422016025502,0.00,EUR,No,No
RO,KP0422016025503,0.00,EUR,No,No
RO,KP0422016025506,0.00,EUR,No,No
RO,KP0422016025507,0.00,EUR,No,No
RO,KP0422016025508,0.00,EUR,No,No
RO,KP0422016025509,0.00,EUR,No,No
RO,KP0422016025512,0.00,EUR,No,No
RO,KP0422016026002,0.00,EUR,No,No
RO,KP0422016026003,0.00,EUR,No,No
RO,KP0422016026005,0.00,EUR,No,No
RO,KP0422016026006,0.00,EUR,No,No
RO,KP0422016026007,0.00,EUR,No,No
RO,KP0422016026009,0.00,EUR,No,No
RO,KP0422016026013,0.00,EUR,No,No
RO,KP0422016026102,0.00,EUR,No,No
RO,KP0422016026103,0.00,EUR,No,No
RO,KP0422016026105,0.00,EUR,No,No
RO,KP0422016026107,0.00,EUR,No,No
RO,KP0422016026108,0.00,EUR,No,No
RO,KP0422016026109,0.00,EUR,No,No
RO,KP0422016026112,0.00,EUR,No,No
RO,KP0422016026802,0.00,EUR,No,No
RO,KP0422016026803,0.00,EUR,No,No
RO,KP0422016026804,0.00,EUR,No,No
RO,KP0422016026805,0.00,EUR,No,No
RO,KP0422016026806,0.00,EUR,No,No
RO,KP0422016026807,0.00,EUR,No,No
RO,KP0422016026809,0.00,EUR,No,No
RO,KP0422016026813,0.00,EUR,No,No
RO,KP0422016026814,0.00,EUR,No,No
RO,KP0422016026824,0.00,EUR,No,No
RO,KP0422016026902,0.00,EUR,No,No
RO,KP0422016026903,0.00,EUR,No,No
RO,KP0422016026904,0.00,EUR,No,No
RO,KP0422016026905,0.00,EUR,No,No
RO,KP0422016026911,0.00,EUR,No,No
RO,KP0422016026913,0.00,EUR,No,No
RO,KP0422016026924,0.00,EUR,No,No
RO,KP0422016027802,0.00,EUR,No,No
RO,KP0422016027803,0.00,EUR,No,No
RO,KP0422016027804,0.00,EUR,No,No
RO,KP0422016027805,0.00,EUR,No,No
RO,KP0422016027806,0.00,EUR,No,No
RO,KP0422016027807,0.00,EUR,No,No
RO,KP0422016027808,0.00,EUR,No,No
RO,KP0422016027809,0.00,EUR,No,No
RO,KP0422016027811,0.00,EUR,No,No
RO,KP0422016027812,0.00,EUR,No,No
RO,KP0422016027813,0.00,EUR,No,No
RO,KP0422016027903,0.00,EUR,No,No
RO,KP0422016028104,0.00,EUR,No,No
RO,KP0422016028202,0.00,EUR,No,No
RO,KP0422016028203,0.00,EUR,No,No
RO,KP0422016028204,0.00,EUR,No,No
RO,KP0422016028205,0.00,EUR,No,No
RO,KP0422016028206,0.00,EUR,No,No
RO,KP0422016028207,0.00,EUR,No,No
RO,KP0422016028208,0.00,EUR,No,No
RO,KP0422016028209,0.00,EUR,No,No
RO,KP0422016028211,0.00,EUR,No,No
RO,KP0422016028212,0.00,EUR,No,No
RO,KP0422016028213,0.00,EUR,No,No
RO,KP0422016028303,0.00,EUR,No,No
RO,KP0422016028504,0.00,EUR,No,No
RO,KP0422016028803,0.00,EUR,No,No
RO,KP0422016029202,0.00,EUR,No,No
RO,KP0422016029203,0.00,EUR,No,No
RO,KP0422016029204,0.00,EUR,No,No
RO,KP0422016029205,0.00,EUR,No,No
RO,KP0422016029206,0.00,EUR,No,No
RO,KP0422016029207,0.00,EUR,No,No
RO,KP0422016029208,0.00,EUR,No,No
RO,KP0422016029209,0.00,EUR,No,No
RO,KP0422016029211,0.00,EUR,No,No
RO,KP0422016029212,0.00,EUR,No,No
RO,KP0422016029213,0.00,EUR,No,No
RO,KP0422016029302,0.00,EUR,No,No
RO,KP0422016029303,0.00,EUR,No,No
RO,KP0422016029304,0.00,EUR,No,No
RO,KP0422016029305,0.00,EUR,No,No
RO,KP0422016029306,0.00,EUR,No,No
RO,KP0422016029307,0.00,EUR,No,No
RO,KP0422016029308,0.00,EUR,No,No
RO,KP0422016029311,0.00,EUR,No,No
RO,KP0422016029312,0.00,EUR,No,No
RO,KP0422016029902,0.00,EUR,No,No
RO,KP0422016029903,0.00,EUR,No,No
RO,KP0422016029904,0.00,EUR,No,No
RO,KP0422016029905,0.00,EUR,No,No
RO,KP0422016029906,0.00,EUR,No,No
RO,KP0422016029907,0.00,EUR,No,No
RO,KP0422016029908,0.00,EUR,No,No
RO,KP0422016029909,0.00,EUR,No,No
RO,KP0422016029911,0.00,EUR,No,No
RO,KP0422016029913,0.00,EUR,No,No
RO,KP0422016030002,0.00,EUR,No,No
RO,KP0422016030003,0.00,EUR,No,No
RO,KP0422016030004,0.00,EUR,No,No
RO,KP0422016030005,0.00,EUR,No,No
RO,KP0422016030006,0.00,EUR,No,No
RO,KP0422016030007,0.00,EUR,No,No
RO,KP0422016030008,0.00,EUR,No,No
RO,KP0422016030011,0.00,EUR,No,No
RO,KP0422016030012,0.00,EUR,No,No
RO,KP0422016030014,0.00,EUR,No,No
RO,KP0422016031502,0.00,EUR,No,No
RO,KP0422016031503,0.00,EUR,No,No
RO,KP0422016031504,0.00,EUR,No,No
RO,KP0422016031505,0.00,EUR,No,No
RO,KP0422016031506,0.00,EUR,No,No
RO,KP0422016031507,0.00,EUR,No,No
RO,KP0422016031508,0.00,EUR,No,No
RO,KP0422016031509,0.00,EUR,No,No
RO,KP0422016031511,0.00,EUR,No,No
RO,KP0422016031513,0.00,EUR,No,No
RO,KP0422016031602,0.00,EUR,No,No
RO,KP0422016031603,0.00,EUR,No,No
RO,KP0422016031604,0.00,EUR,No,No
RO,KP0422016031605,0.00,EUR,No,No
RO,KP0422016031606,0.00,EUR,No,No
RO,KP0422016031607,0.00,EUR,No,No
RO,KP0422016031608,0.00,EUR,No,No
RO,KP0422016031609,0.00,EUR,No,No
RO,KP0422016031612,0.00,EUR,No,No
RO,KP0422016031613,0.00,EUR,No,No
RO,KP0422017000102,0.00,EUR,No,No
RO,KP0422017000103,0.00,EUR,No,No
RO,KP0422017000104,0.00,EUR,No,No
RO,KP0422017000105,0.00,EUR,No,No
RO,KP0422017000106,0.00,EUR,No,No
RO,KP0422017000107,0.00,EUR,No,No
RO,KP0422017000108,0.00,EUR,No,No
RO,KP0422017000111,0.00,EUR,No,No
RO,KP0422017000112,0.00,EUR,No,No
RO,KP0422017000113,0.00,EUR,No,No
RO,KP0422017000202,0.00,EUR,No,No
RO,KP0422017000203,0.00,EUR,No,No
RO,KP0422017000204,0.00,EUR,No,No
RO,KP0422017000205,0.00,EUR,No,No
RO,KP0422017000206,0.00,EUR,No,No
RO,KP0422017000207,0.00,EUR,No,No
RO,KP0422017000208,0.00,EUR,No,No
RO,KP0422017000209,0.00,EUR,No,No
RO,KP0422017000211,0.00,EUR,No,No
RO,KP0422017000212,0.00,EUR,No,No
RO,KP0422017000213,0.00,EUR,No,No
RO,KP0422017000902,0.00,EUR,No,No
RO,KP0422017000903,0.00,EUR,No,No
RO,KP0422017000904,0.00,EUR,No,No
RO,KP0422017000906,0.00,EUR,No,No
RO,KP0422017000907,0.00,EUR,No,No
RO,KP0422017000908,0.00,EUR,No,No
RO,KP0422017000909,0.00,EUR,No,No
RO,KP0422017000912,0.00,EUR,No,No
RO,KP0422017000913,0.00,EUR,No,No
RO,KP0422017000919,0.00,EUR,No,No
RO,KP0422017001002,0.00,EUR,No,No
RO,KP0422017001003,0.00,EUR,No,No
RO,KP0422017001004,0.00,EUR,No,No
RO,KP0422017001005,0.00,EUR,No,No
RO,KP0422017001006,0.00,EUR,No,No
RO,KP0422017001007,0.00,EUR,No,No
RO,KP0422017001008,0.00,EUR,No,No
RO,KP0422017001009,0.00,EUR,No,No
RO,KP0422017001011,0.00,EUR,No,No
RO,KP0422017001012,0.00,EUR,No,No
RO,KP0422017001013,0.00,EUR,No,No
RO,KP0422017001019,0.00,EUR,No,No
RO,KP0422017001024,0.00,EUR,No,No
RO,KP0422017001103,0.00,EUR,No,No
RO,KP0422017001702,0.00,EUR,No,No
RO,KP0422017001703,0.00,EUR,No,No
RO,KP0422017001704,0.00,EUR,No,No
RO,KP0422017001706,0.00,EUR,No,No
RO,KP0422017001707,0.00,EUR,No,No
RO,KP0422017001708,0.00,EUR,No,No
RO,KP0422017001709,0.00,EUR,No,No
RO,KP0422017001711,0.00,EUR,No,No
RO,KP0422017001712,0.00,EUR,No,No
RO,KP0422017001713,0.00,EUR,No,No
RO,KP0422017001802,0.00,EUR,No,No
RO,KP0422017001803,0.00,EUR,No,No
RO,KP0422017001804,0.00,EUR,No,No
RO,KP0422017001806,0.00,EUR,No,No
RO,KP0422017001807,0.00,EUR,No,No
RO,KP0422017001808,0.00,EUR,No,No
RO,KP0422017001809,0.00,EUR,No,No
RO,KP0422017001812,0.00,EUR,No,No
RO,KP0422017001813,0.00,EUR,No,No
RO,KP0422017002502,0.00,EUR,No,No
RO,KP0422017002503,0.00,EUR,No,No
RO,KP0422017002504,0.00,EUR,No,No
RO,KP0422017002505,0.00,EUR,No,No
RO,KP0422017002506,0.00,EUR,No,No
RO,KP0422017002509,0.00,EUR,No,No
RO,KP0422017002512,0.00,EUR,No,No
RO,KP0422017002513,0.00,EUR,No,No
RO,KP0422017002602,0.00,EUR,No,No
RO,KP0422017002603,0.00,EUR,No,No
RO,KP0422017002604,0.00,EUR,No,No
RO,KP0422017002605,0.00,EUR,No,No
RO,KP0422017002606,0.00,EUR,No,No
RO,KP0422017002608,0.00,EUR,No,No
RO,KP0422017002609,0.00,EUR,No,No
RO,KP0422017002611,0.00,EUR,No,No
RO,KP0422017002612,0.00,EUR,No,No
RO,KP0422017002613,0.00,EUR,No,No
RO,KP0422017003102,0.00,EUR,No,No
RO,KP0422017003202,0.00,EUR,No,No
RO,KP0422017003203,0.00,EUR,No,No
RO,KP0422017003204,0.00,EUR,No,No
RO,KP0422017003205,0.00,EUR,No,No
RO,KP0422017003206,0.00,EUR,No,No
RO,KP0422017003208,0.00,EUR,No,No
RO,KP0422017003209,0.00,EUR,No,No
RO,KP0422017003211,0.00,EUR,No,No
RO,KP0422017003212,0.00,EUR,No,No
RO,KP0422017003213,0.00,EUR,No,No
RO,KP0422017003302,0.00,EUR,No,No
RO,KP0422017003303,0.00,EUR,No,No
RO,KP0422017003304,0.00,EUR,No,No
RO,KP0422017003305,0.00,EUR,No,No
RO,KP0422017003306,0.00,EUR,No,No
RO,KP0422017003308,0.00,EUR,No,No
RO,KP0422017003309,0.00,EUR,No,No
RO,KP0422017003311,0.00,EUR,No,No
RO,KP0422017003312,0.00,EUR,No,No
RO,KP0422017003313,0.00,EUR,No,No
RO,KP0422017003902,0.00,EUR,No,No
RO,KP0422017003903,0.00,EUR,No,No
RO,KP0422017003904,0.00,EUR,No,No
RO,KP0422017003905,0.00,EUR,No,No
RO,KP0422017003906,0.00,EUR,No,No
RO,KP0422017003908,0.00,EUR,No,No
RO,KP0422017003913,0.00,EUR,No,No
RO,KP0422017004002,0.00,EUR,No,No
RO,KP0422017004003,0.00,EUR,No,No
RO,KP0422017004004,0.00,EUR,No,No
RO,KP0422017004005,0.00,EUR,No,No
RO,KP0422017004006,0.00,EUR,No,No
RO,KP0422017004007,0.00,EUR,No,No
RO,KP0422017004008,0.00,EUR,No,No
RO,KP0422017004013,0.00,EUR,No,No
RO,KP0422017004602,0.00,EUR,No,No
RO,KP0422017004603,0.00,EUR,No,No
RO,KP0422017004604,0.00,EUR,No,No
RO,KP0422017004605,0.00,EUR,No,No
RO,KP0422017004606,0.00,EUR,No,No
RO,KP0422017004607,0.00,EUR,No,No
RO,KP0422017004608,0.00,EUR,No,No
RO,KP0422017004613,0.00,EUR,No,No
RO,KP0422017004702,0.00,EUR,No,No
RO,KP0422017004703,0.00,EUR,No,No
RO,KP0422017004704,0.00,EUR,No,No
RO,KP0422017004705,0.00,EUR,No,No
RO,KP0422017004706,0.00,EUR,No,No
RO,KP0422017004707,0.00,EUR,No,No
RO,KP0422017004708,0.00,EUR,No,No
RO,KP0422017004713,0.00,EUR,No,No
RO,KP0422017005303,0.00,EUR,No,No
RO,KP0422017005304,0.00,EUR,No,No
RO,KP0422017005305,0.00,EUR,No,No
RO,KP0422017005306,0.00,EUR,No,No
RO,KP0422017005307,0.00,EUR,No,No
RO,KP0422017005308,0.00,EUR,No,No
RO,KP0422017005309,0.00,EUR,No,No
RO,KP0422017005311,0.00,EUR,No,No
RO,KP0422017005312,0.00,EUR,No,No
RO,KP0422017005402,0.00,EUR,No,No
RO,KP0422017005403,0.00,EUR,No,No
RO,KP0422017005404,0.00,EUR,No,No
RO,KP0422017005405,0.00,EUR,No,No
RO,KP0422017005406,0.00,EUR,No,No
RO,KP0422017005407,0.00,EUR,No,No
RO,KP0422017005408,0.00,EUR,No,No
RO,KP0422017005409,0.00,EUR,No,No
RO,KP0422017005411,0.00,EUR,No,No
RO,KP0422017005412,0.00,EUR,No,No
RO,KP0422017005413,0.00,EUR,No,No
RO,KP0422017005902,0.00,EUR,No,No
RO,KP0422017005903,0.00,EUR,No,No
RO,KP0422017005904,0.00,EUR,No,No
RO,KP0422017005905,0.00,EUR,No,No
RO,KP0422017005906,0.00,EUR,No,No
RO,KP0422017005907,0.00,EUR,No,No
RO,KP0422017005908,0.00,EUR,No,No
RO,KP0422017005909,0.00,EUR,No,No
RO,KP0422017005912,0.00,EUR,No,No
RO,KP0422017006002,0.00,EUR,No,No
RO,KP0422017006003,0.00,EUR,No,No
RO,KP0422017006004,0.00,EUR,No,No
RO,KP0422017006005,0.00,EUR,No,No
RO,KP0422017006006,0.00,EUR,No,No
RO,KP0422017006007,0.00,EUR,No,No
RO,KP0422017006008,0.00,EUR,No,No
RO,KP0422017006009,0.00,EUR,No,No
RO,KP0422017006011,0.00,EUR,No,No
RO,KP0422017006013,0.00,EUR,No,No
RO,KP0422017006014,0.00,EUR,No,No
RO,KP0422017006502,0.00,EUR,No,No
RO,KP0422017006503,0.00,EUR,No,No
RO,KP0422017006504,0.00,EUR,No,No
RO,KP0422017006505,0.00,EUR,No,No
RO,KP0422017006506,0.00,EUR,No,No
RO,KP0422017006507,0.00,EUR,No,No
RO,KP0422017006508,0.00,EUR,No,No
RO,KP0422017006509,0.00,EUR,No,No
RO,KP0422017006512,0.00,EUR,No,No
RO,KP0422017006603,0.00,EUR,No,No
RO,KP0422017006604,0.00,EUR,No,No
RO,KP0422017006605,0.00,EUR,No,No
RO,KP0422017006606,0.00,EUR,No,No
RO,KP0422017006607,0.00,EUR,No,No
RO,KP0422017006608,0.00,EUR,No,No
RO,KP0422017006609,0.00,EUR,No,No
RO,KP0422017006611,0.00,EUR,No,No
RO,KP0422017006612,0.00,EUR,No,No
RO,KP0422017006613,0.00,EUR,No,No
RO,KP0422017007202,0.00,EUR,No,No
RO,KP0422017007203,0.00,EUR,No,No
RO,KP0422017007204,0.00,EUR,No,No
RO,KP0422017007205,0.00,EUR,No,No
RO,KP0422017007206,0.00,EUR,No,No
RO,KP0422017007207,0.00,EUR,No,No
RO,KP0422017007208,0.00,EUR,No,No
RO,KP0422017007209,0.00,EUR,No,No
RO,KP0422017007211,0.00,EUR,No,No
RO,KP0422017007213,0.00,EUR,No,No
RO,KP0422017007302,0.00,EUR,No,No
RO,KP0422017007303,0.00,EUR,No,No
RO,KP0422017007305,0.00,EUR,No,No
RO,KP0422017007306,0.00,EUR,No,No
RO,KP0422017007307,0.00,EUR,No,No
RO,KP0422017007313,0.00,EUR,No,No
RO,KP0422017007603,0.00,EUR,No,No
RO,KP0422017007902,0.00,EUR,No,No
RO,KP0422017007903,0.00,EUR,No,No
RO,KP0422017007904,0.00,EUR,No,No
RO,KP0422017007905,0.00,EUR,No,No
RO,KP0422017007906,0.00,EUR,No,No
RO,KP0422017007907,0.00,EUR,No,No
RO,KP0422017007908,0.00,EUR,No,No
RO,KP0422017007909,0.00,EUR,No,No
RO,KP0422017007911,0.00,EUR,No,No
RO,KP0422017007912,0.00,EUR,No,No
RO,KP0422017007913,0.00,EUR,No,No
RO,KP0422017008002,0.00,EUR,No,No
RO,KP0422017008003,0.00,EUR,No,No
RO,KP0422017008004,0.00,EUR,No,No
RO,KP0422017008005,0.00,EUR,No,No
RO,KP0422017008006,0.00,EUR,No,No
RO,KP0422017008007,0.00,EUR,No,No
RO,KP0422017008009,0.00,EUR,No,No
RO,KP0422017008011,0.00,EUR,No,No
RO,KP0422017008012,0.00,EUR,No,No
RO,KP0422017008013,0.00,EUR,No,No
RO,KP0422017008502,0.00,EUR,No,No
RO,KP0422017008503,0.00,EUR,No,No
RO,KP0422017008504,0.00,EUR,No,No
RO,KP0422017008505,0.00,EUR,No,No
RO,KP0422017008506,0.00,EUR,No,No
RO,KP0422017008507,0.00,EUR,No,No
RO,KP0422017008508,0.00,EUR,No,No
RO,KP0422017008509,0.00,EUR,No,No
RO,KP0422017008511,0.00,EUR,No,No
RO,KP0422017008512,0.00,EUR,No,No
RO,KP0422017008513,0.00,EUR,No,No
RO,KP0422017008602,0.00,EUR,No,No
RO,KP0422017008603,0.00,EUR,No,No
RO,KP0422017008604,0.00,EUR,No,No
RO,KP0422017008605,0.00,EUR,No,No
RO,KP0422017008606,0.00,EUR,No,No
RO,KP0422017008607,0.00,EUR,No,No
RO,KP0422017008609,0.00,EUR,No,No
RO,KP0422017008611,0.00,EUR,No,No
RO,KP0422017008612,0.00,EUR,No,No
RO,KP0422017008613,0.00,EUR,No,No
RO,KP0422017009202,0.00,EUR,No,No
RO,KP0422017009203,0.00,EUR,No,No
RO,KP0422017009204,0.00,EUR,No,No
RO,KP0422017009205,0.00,EUR,No,No
RO,KP0422017009206,0.00,EUR,No,No
RO,KP0422017009207,0.00,EUR,No,No
RO,KP0422017009208,0.00,EUR,No,No
RO,KP0422017009209,0.00,EUR,No,No
RO,KP0422017009211,0.00,EUR,No,No
RO,KP0422017009212,0.00,EUR,No,No
RO,KP0422017009213,0.00,EUR,No,No
RO,KP0422017009224,0.00,EUR,No,No
RO,KP0422017009302,0.00,EUR,No,No
RO,KP0422017009303,0.00,EUR,No,No
RO,KP0422017009304,0.00,EUR,No,No
RO,KP0422017009305,0.00,EUR,No,No
RO,KP0422017009306,0.00,EUR,No,No
RO,KP0422017009307,0.00,EUR,No,No
RO,KP0422017009308,0.00,EUR,No,No
RO,KP0422017009309,0.00,EUR,No,No
RO,KP0422017009311,0.00,EUR,No,No
RO,KP0422017009313,0.00,EUR,No,No
RO,KP0422017009314,0.00,EUR,No,No
RO,KP0422017009802,0.00,EUR,No,No
RO,KP0422017009803,0.00,EUR,No,No
RO,KP0422017009804,0.00,EUR,No,No
RO,KP0422017009805,0.00,EUR,No,No
RO,KP0422017009806,0.00,EUR,No,No
RO,KP0422017009807,0.00,EUR,No,No
RO,KP0422017009808,0.00,EUR,No,No
RO,KP0422017009809,0.00,EUR,No,No
RO,KP0422017009811,0.00,EUR,No,No
RO,KP0422017009812,0.00,EUR,No,No
RO,KP0422017009813,0.00,EUR,No,No
RO,KP0422017009824,0.00,EUR,No,No
RO,KP0422017009902,0.00,EUR,No,No
RO,KP0422017009903,0.00,EUR,No,No
RO,KP0422017009904,0.00,EUR,No,No
RO,KP0422017009905,0.00,EUR,No,No
RO,KP0422017009906,0.00,EUR,No,No
RO,KP0422017009907,0.00,EUR,No,No
RO,KP0422017009908,0.00,EUR,No,No
RO,KP0422017009911,0.00,EUR,No,No
RO,KP0422017009913,0.00,EUR,No,No
RO,KP0422017009914,0.00,EUR,No,No
RO,KP0422017010502,0.00,EUR,No,No
RO,KP0422017010503,0.00,EUR,No,No
RO,KP0422017010505,0.00,EUR,No,No
RO,KP0422017010506,0.00,EUR,No,No
RO,KP0422017010508,0.00,EUR,No,No
RO,KP0422017010511,0.00,EUR,No,No
RO,KP0422017010513,0.00,EUR,No,No
RO,KP0422017010524,0.00,EUR,No,No
RO,KP0422017010602,0.00,EUR,No,No
RO,KP0422017010603,0.00,EUR,No,No
RO,KP0422017010604,0.00,EUR,No,No
RO,KP0422017010605,0.00,EUR,No,No
RO,KP0422017010606,0.00,EUR,No,No
RO,KP0422017010607,0.00,EUR,No,No
RO,KP0422017010608,0.00,EUR,No,No
RO,KP0422017010609,0.00,EUR,No,No
RO,KP0422017010611,0.00,EUR,No,No
RO,KP0422017010613,0.00,EUR,No,No
RO,KP0422017010614,0.00,EUR,No,No
RO,KP0422017011003,0.00,EUR,No,No
RO,KP0422017011200,0.00,EUR,No,No
RO,KP0422017011205,0.00,EUR,No,No
RO,KP0422017011300,0.00,EUR,No,No
RO,KP0422017011305,0.00,EUR,No,No
RO,KP0422017011403,0.00,EUR,No,No
RO,KP0422017011603,0.00,EUR,No,No
RO,KP0422017011800,0.00,EUR,No,No
RO,KP0422017011805,0.00,EUR,No,No
RO,KP0422017011900,0.00,EUR,No,No
RO,KP0422017011905,0.00,EUR,No,No
RO,KP0422017012502,0.00,EUR,No,No
RO,KP0422017012503,0.00,EUR,No,No
RO,KP0422017012504,0.00,EUR,No,No
RO,KP0422017012505,0.00,EUR,No,No
RO,KP0422017012506,0.00,EUR,No,No
RO,KP0422017012507,0.00,EUR,No,No
RO,KP0422017012508,0.00,EUR,No,No
RO,KP0422017012509,0.00,EUR,No,No
RO,KP0422017012511,0.00,EUR,No,No
RO,KP0422017012512,0.00,EUR,No,No
RO,KP0422017012513,0.00,EUR,No,No
RO,KP0422017012524,0.00,EUR,No,No
RO,KP0422017012603,0.00,EUR,No,No
RO,KP0422017012604,0.00,EUR,No,No
RO,KP0422017012607,0.00,EUR,No,No
RO,KP0422017012608,0.00,EUR,No,No
RO,KP0422017012609,0.00,EUR,No,No
RO,KP0422017012611,0.00,EUR,No,No
RO,KP0422017012614,0.00,EUR,No,No
RO,KP0422017013003,0.00,EUR,No,No
RO,KP0422017013202,0.00,EUR,No,No
RO,KP0422017013203,0.00,EUR,No,No
RO,KP0422017013205,0.00,EUR,No,No
RO,KP0422017013206,0.00,EUR,No,No
RO,KP0422017013207,0.00,EUR,No,No
RO,KP0422017013209,0.00,EUR,No,No
RO,KP0422017013211,0.00,EUR,No,No
RO,KP0422017013212,0.00,EUR,No,No
RO,KP0422017013213,0.00,EUR,No,No
RO,KP0422017013302,0.00,EUR,No,No
RO,KP0422017013303,0.00,EUR,No,No
RO,KP0422017013304,0.00,EUR,No,No
RO,KP0422017013305,0.00,EUR,No,No
RO,KP0422017013306,0.00,EUR,No,No
RO,KP0422017013307,0.00,EUR,No,No
RO,KP0422017013308,0.00,EUR,No,No
RO,KP0422017013309,0.00,EUR,No,No
RO,KP0422017013311,0.00,EUR,No,No
RO,KP0422017013313,0.00,EUR,No,No
RO,KP0422017013314,0.00,EUR,No,No
RO,KP0422017013324,0.00,EUR,No,No
RO,KP0422017013902,0.00,EUR,No,No
RO,KP0422017013903,0.00,EUR,No,No
RO,KP0422017013904,0.00,EUR,No,No
RO,KP0422017013905,0.00,EUR,No,No
RO,KP0422017013906,0.00,EUR,No,No
RO,KP0422017013907,0.00,EUR,No,No
RO,KP0422017013908,0.00,EUR,No,No
RO,KP0422017013909,0.00,EUR,No,No
RO,KP0422017013911,0.00,EUR,No,No
RO,KP0422017013912,0.00,EUR,No,No
RO,KP0422017013913,0.00,EUR,No,No
RO,KP0422017013924,0.00,EUR,No,No
RO,KP0422017014002,0.00,EUR,No,No
RO,KP0422017014004,0.00,EUR,No,No
RO,KP0422017014005,0.00,EUR,No,No
RO,KP0422017014006,0.00,EUR,No,No
RO,KP0422017014007,0.00,EUR,No,No
RO,KP0422017014008,0.00,EUR,No,No
RO,KP0422017014009,0.00,EUR,No,No
RO,KP0422017014011,0.00,EUR,No,No
RO,KP0422017014013,0.00,EUR,No,No
RO,KP0422017014014,0.00,EUR,No,No
RO,KP0422017014203,0.00,EUR,No,No
RO,KP0422017015003,0.00,EUR,No,No
RO,KP0422017016203,0.00,EUR,No,No
RO,KP0422017016503,0.00,EUR,No,No
RO,KP0422017016802,0.00,EUR,No,No
RO,KP0422017016803,0.00,EUR,No,No
RO,KP0422017016804,0.00,EUR,No,No
RO,KP0422017016807,0.00,EUR,No,No
RO,KP0422017016808,0.00,EUR,No,No
RO,KP0422017016809,0.00,EUR,No,No
RO,KP0422017016811,0.00,EUR,No,No
RO,KP0422017016812,0.00,EUR,No,No
RO,KP0422017016813,0.00,EUR,No,No
RO,KP0422017016824,0.00,EUR,No,No
RO,KP0422017016902,0.00,EUR,No,No
RO,KP0422017016903,0.00,EUR,No,No
RO,KP0422017016905,0.00,EUR,No,No
RO,KP0422017016906,0.00,EUR,No,No
RO,KP0422017016908,0.00,EUR,No,No
RO,KP0422017016913,0.00,EUR,No,No
RO,KP0422017017500,0.00,EUR,No,No
RO,KP0422017017505,0.00,EUR,No,No
RO,KP0422017017600,0.00,EUR,No,No
RO,KP0422017018200,0.00,EUR,No,No
RO,KP0422017018205,0.00,EUR,No,No
RO,KP0422017018300,0.00,EUR,No,No
RO,KP0422017018305,0.00,EUR,No,No
RO,KP0422017018703,0.00,EUR,No,No
RO,KP0422017018902,0.00,EUR,No,No
RO,KP0422017018904,0.00,EUR,No,No
RO,KP0422017018905,0.00,EUR,No,No
RO,KP0422017018906,0.00,EUR,No,No
RO,KP0422017018907,0.00,EUR,No,No
RO,KP0422017018908,0.00,EUR,No,No
RO,KP0422017018909,0.00,EUR,No,No
RO,KP0422017018911,0.00,EUR,No,No
RO,KP0422017018912,0.00,EUR,No,No
RO,KP0422017018913,0.00,EUR,No,No
RO,KP0422017018924,0.00,EUR,No,No
RO,KP0422017019002,0.00,EUR,No,No
RO,KP0422017019004,0.00,EUR,No,No
RO,KP0422017019005,0.00,EUR,No,No
RO,KP0422017019006,0.00,EUR,No,No
RO,KP0422017019007,0.00,EUR,No,No
RO,KP0422017019008,0.00,EUR,No,No
RO,KP0422017019009,0.00,EUR,No,No
RO,KP0422017019011,0.00,EUR,No,No
RO,KP0422017019013,0.00,EUR,No,No
RO,KP0422017019014,0.00,EUR,No,No
RO,KP0422017019024,0.00,EUR,No,No
RO,KP0422017019602,0.00,EUR,No,No
RO,KP0422017019603,0.00,EUR,No,No
RO,KP0422017019604,0.00,EUR,No,No
RO,KP0422017019605,0.00,EUR,No,No
RO,KP0422017019606,0.00,EUR,No,No
RO,KP0422017019607,0.00,EUR,No,No
RO,KP0422017019608,0.00,EUR,No,No
RO,KP0422017019609,0.00,EUR,No,No
RO,KP0422017019611,0.00,EUR,No,No
RO,KP0422017019612,0.00,EUR,No,No
RO,KP0422017019613,0.00,EUR,No,No
RO,KP0422017019624,0.00,EUR,No,No
RO,KP0422017019702,0.00,EUR,No,No
RO,KP0422017019703,0.00,EUR,No,No
RO,KP0422017019705,0.00,EUR,No,No
RO,KP0422017019706,0.00,EUR,No,No
RO,KP0422017019707,0.00,EUR,No,No
RO,KP0422017019708,0.00,EUR,No,No
RO,KP0422017019709,0.00,EUR,No,No
RO,KP0422017019711,0.00,EUR,No,No
RO,KP0422017019712,0.00,EUR,No,No
RO,KP0422017019714,0.00,EUR,No,No
RO,KP0422017019724,0.00,EUR,No,No
RO,KP0422017020305,0.00,EUR,No,No
RO,KP0422017020311,0.00,EUR,No,No
RO,KP0422017020405,0.00,EUR,No,No
RO,KP0422017020411,0.00,EUR,No,No
RO,KP0422017020414,0.00,EUR,No,No
RO,KP0422017020500,0.00,EUR,No,No
RO,KP0422017020505,0.00,EUR,No,No
RO,KP0422017020600,0.00,EUR,No,No
RO,KP0422017020605,0.00,EUR,No,No
